Date,Time,Ozone,Status,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,Station
26/01/2022,21:00:00,38.26755,V ugm-3,23.0349,V ugm-3,36.29856,V ugm-3,71.61824,V ugm-3,19.675,V ugm-3 (FIDAS),14.882,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
26/01/2022,22:00:00,47.29809,V ugm-3,14.22851,V ugm-3,22.76423,V ugm-3,44.58097,V ugm-3,17.6,V ugm-3 (FIDAS),13.679,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
26/01/2022,23:00:00,50.89035,V ugm-3,7.02328,V ugm-3,18.60016,V ugm-3,29.36903,V ugm-3,16.65,V ugm-3 (FIDAS),12.288,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
26/01/2022,24:00:00,54.68218,V ugm-3,4.33042,V ugm-3,14.79008,V ugm-3,21.42996,V ugm-3,13.65,V ugm-3 (FIDAS),9.245,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,01:00:00,57.27659,V ugm-3,4.07039,V ugm-3,11.95693,V ugm-3,18.1981,V ugm-3,12.4,V ugm-3 (FIDAS),7.429,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,02:00:00,62.79803,V ugm-3,1.84137,V ugm-3,5.97976,V ugm-3,8.80315,V ugm-3,11.775,V ugm-3 (FIDAS),6.958,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,03:00:00,63.16391,V ugm-3,1.23565,V ugm-3,5.09609,V ugm-3,6.99073,V ugm-3,8.35,V ugm-3 (FIDAS),4.693,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,04:00:00,60.66928,V ugm-3,1.67177,V ugm-3,6.31378,V ugm-3,8.87712,V ugm-3,6.925,V ugm-3 (FIDAS),4.127,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,05:00:00,55.58025,V ugm-3,5.63313,V ugm-3,13.00064,V ugm-3,21.63799,V ugm-3,4.3,V ugm-3 (FIDAS),2.524,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,06:00:00,48.09637,V ugm-3,10.50306,V ugm-3,19.95885,V ugm-3,36.06331,V ugm-3,3.125,V ugm-3 (FIDAS),2.005,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,07:00:00,39.31529,V ugm-3,16.71767,V ugm-3,30.07054,V ugm-3,55.70394,V ugm-3,1.9,V ugm-3 (FIDAS),1.085,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,08:00:00,31.38238,V ugm-3,24.64039,V ugm-3,40.61468,V ugm-3,78.39608,V ugm-3,1.875,V ugm-3 (FIDAS),0.991,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,09:00:00,17.16302,V ugm-3,42.52103,V ugm-3,62.96545,V ugm-3,128.16345,V ugm-3,8.15,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,10:00:00,27.64045,V ugm-3,35.90664,V ugm-3,59.45879,V ugm-3,114.51487,V ugm-3,6.6,V ugm-3 (FIDAS),3.184,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,11:00:00,41.11142,V ugm-3,31.3638,V ugm-3,41.90134,V ugm-3,89.99183,V ugm-3,6.725,V ugm-3 (FIDAS),3.75,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,12:00:00,54.5824,V ugm-3,23.15034,V ugm-3,36.51897,V ugm-3,72.01565,V ugm-3,25.6,V ugm-3 (FIDAS),7.146,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,13:00:00,63.36348,V ugm-3,14.50076,V ugm-3,28.58734,V ugm-3,50.82152,V ugm-3,50.975,V ugm-3 (FIDAS),10.189,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,14:00:00,56.72777,V ugm-3,20.46097,V ugm-3,35.37181,V ugm-3,66.74486,V ugm-3,38.025,V ugm-3 (FIDAS),7.948,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,15:00:00,56.77767,V ugm-3,18.60749,V ugm-3,33.83069,V ugm-3,62.36178,V ugm-3,27.625,V ugm-3 (FIDAS),7.547,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,16:00:00,52.28734,V ugm-3,15.99081,V ugm-3,40.17312,V ugm-3,64.69203,V ugm-3,22.35,V ugm-3 (FIDAS),7.901,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,17:00:00,36.47142,V ugm-3,22.06005,V ugm-3,54.16953,V ugm-3,87.99447,V ugm-3,24.525,V ugm-3 (FIDAS),8.538,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,18:00:00,33.67744,V ugm-3,27.80221,V ugm-3,58.90262,V ugm-3,101.53208,V ugm-3,22.45,V ugm-3 (FIDAS),8.538,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,19:00:00,18.6099,V ugm-3,43.35691,V ugm-3,77.16326,V ugm-3,143.64293,V ugm-3,13.875,V ugm-3 (FIDAS),8.326,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,20:00:00,18.26066,V ugm-3,39.03212,V ugm-3,80.07722,V ugm-3,139.92564,V ugm-3,13.375,V ugm-3 (FIDAS),7.972,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,21:00:00,18.75958,V ugm-3,29.18323,V ugm-3,74.81674,V ugm-3,119.56374,V ugm-3,14.575,V ugm-3 (FIDAS),10.024,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,22:00:00,11.02624,V ugm-3,46.55507,V ugm-3,85.13131,V ugm-3,156.51476,V ugm-3,15.5,V ugm-3 (FIDAS),11.415,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,23:00:00,10.37764,V ugm-3,42.81177,V ugm-3,73.61606,V ugm-3,139.25985,V ugm-3,14.575,V ugm-3 (FIDAS),11.038,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
27/01/2022,24:00:00,8.28216,V ugm-3,36.85156,V ugm-3,71.38111,V ugm-3,127.88604,V ugm-3,12.85,V ugm-3 (FIDAS),9.34,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,01:00:00,5.18882,V ugm-3,40.31217,V ugm-3,76.80388,V ugm-3,138.61502,V ugm-3,10.325,V ugm-3 (FIDAS),7.476,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,02:00:00,12.63943,V ugm-3,13.74389,V ugm-3,52.41078,V ugm-3,73.48444,V ugm-3,10.425,V ugm-3 (FIDAS),7.382,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,03:00:00,19.45808,V ugm-3,11.86862,V ugm-3,44.67748,V ugm-3,62.87577,V ugm-3,8.75,V ugm-3 (FIDAS),6.58,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,04:00:00,16.86367,V ugm-3,10.92494,V ugm-3,42.74223,V ugm-3,59.49356,V ugm-3,8.275,V ugm-3 (FIDAS),5.92,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,05:00:00,26.34324,V ugm-3,18.03885,V ugm-3,33.77499,V ugm-3,61.43418,V ugm-3,7.325,V ugm-3 (FIDAS),5.425,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,06:00:00,9.82882,V ugm-3,58.79867,V ugm-3,55.44452,V ugm-3,145.60121,V ugm-3,9.025,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,07:00:00,4.78968,V ugm-3,82.42702,V ugm-3,67.00933,V ugm-3,193.39567,V ugm-3,11.475,V ugm-3 (FIDAS),8.326,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,08:00:00,2.94366,V ugm-3,108.08792,V ugm-3,70.85561,V ugm-3,236.58811,V ugm-3,11.65,V ugm-3 (FIDAS),8.373,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,09:00:00,2.49463,V ugm-3,105.94649,V ugm-3,78.9629,V ugm-3,241.41191,V ugm-3,15.75,V ugm-3 (FIDAS),9.127,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,10:00:00,6.33635,V ugm-3,92.91641,V ugm-3,71.55174,V ugm-3,214.02159,V ugm-3,16.15,V ugm-3 (FIDAS),11.462,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,11:00:00,18.75958,V ugm-3,52.08401,V ugm-3,51.37967,V ugm-3,131.2407,V ugm-3,16.2,V ugm-3 (FIDAS),11.462,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,12:00:00,25.44518,V ugm-3,43.51827,V ugm-3,56.03037,V ugm-3,122.75746,V ugm-3,26.1,V ugm-3 (FIDAS),14.859,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,13:00:00,37.2697,V ugm-3,27.98381,V ugm-3,41.20368,V ugm-3,84.11159,V ugm-3,39.425,V ugm-3 (FIDAS),13.396,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,14:00:00,39.76432,V ugm-3,22.61208,V ugm-3,35.13515,V ugm-3,69.80652,V ugm-3,39.175,V ugm-3 (FIDAS),11.439,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,15:00:00,25.64475,V ugm-3,30.4882,V ugm-3,46.95583,V ugm-3,93.70375,V ugm-3,34.375,V ugm-3 (FIDAS),13.75,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,16:00:00,18.01119,V ugm-3,37.20286,V ugm-3,49.80087,V ugm-3,106.84446,V ugm-3,28.175,V ugm-3 (FIDAS),17.335,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,17:00:00,16.11528,V ugm-3,31.39559,V ugm-3,50.27744,V ugm-3,98.41666,V ugm-3,19.05,V ugm-3 (FIDAS),15.283,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,18:00:00,30.33464,V ugm-3,14.66337,V ugm-3,36.01202,V ugm-3,58.49554,V ugm-3,11.65,V ugm-3 (FIDAS),9.41,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,19:00:00,32.33034,V ugm-3,16.98628,V ugm-3,34.22454,V ugm-3,60.26981,V ugm-3,11.55,V ugm-3 (FIDAS),9.764,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,20:00:00,33.82712,V ugm-3,14.69967,V ugm-3,30.18998,V ugm-3,52.72915,V ugm-3,9.525,V ugm-3 (FIDAS),8.255,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,21:00:00,35.02454,V ugm-3,23.30169,V ugm-3,32.02626,V ugm-3,67.75502,V ugm-3,7.425,V ugm-3 (FIDAS),6.368,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,22:00:00,41.01164,V ugm-3,22.97504,V ugm-3,35.74299,V ugm-3,70.97089,V ugm-3,4.4,V ugm-3 (FIDAS),3.561,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,23:00:00,50.591,V ugm-3,13.6108,V ugm-3,27.86743,V ugm-3,48.73704,V ugm-3,2.85,V ugm-3 (FIDAS),2.028,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
28/01/2022,24:00:00,54.68218,V ugm-3,8.13019,V ugm-3,20.24703,V ugm-3,32.71314,V ugm-3,2.075,V ugm-3 (FIDAS),1.415,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,01:00:00,57.94182,V ugm-3,4.83309,V ugm-3,14.67948,V ugm-3,22.09012,V ugm-3,1.75,V ugm-3 (FIDAS),1.061,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,02:00:00,57.54268,V ugm-3,3.72148,V ugm-3,9.58697,V ugm-3,15.29316,V ugm-3,1.8,V ugm-3 (FIDAS),1.179,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,03:00:00,59.37208,V ugm-3,3.69732,V ugm-3,9.34697,V ugm-3,15.01611,V ugm-3,2.475,V ugm-3 (FIDAS),1.509,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,04:00:00,62.76477,V ugm-3,3.26234,V ugm-3,8.24081,V ugm-3,13.24299,V ugm-3,2.825,V ugm-3 (FIDAS),1.486,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,05:00:00,57.62584,V ugm-3,4.82101,V ugm-3,16.71124,V ugm-3,24.10335,V ugm-3,5.85,V ugm-3 (FIDAS),1.91,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,06:00:00,64.26154,V ugm-3,3.87856,V ugm-3,9.12448,V ugm-3,15.07152,V ugm-3,5.5,V ugm-3 (FIDAS),1.958,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,07:00:00,58.72347,V ugm-3,5.14724,V ugm-3,14.4379,V ugm-3,22.33023,V ugm-3,3.725,V ugm-3 (FIDAS),1.533,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,08:00:00,61.36778,V ugm-3,6.16219,V ugm-3,12.16134,V ugm-3,21.6099,V ugm-3,3.575,V ugm-3 (FIDAS),1.675,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,09:00:00,58.67358,V ugm-3,8.48208,V ugm-3,15.6413,V ugm-3,28.64697,V ugm-3,6.1,V ugm-3 (FIDAS),1.863,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,10:00:00,59.07272,V ugm-3,7.9746,V ugm-3,15.86532,V ugm-3,28.09287,V ugm-3,16.15,V ugm-3 (FIDAS),3.821,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,11:00:00,58.92304,V ugm-3,9.96825,V ugm-3,18.62648,V ugm-3,33.91092,V ugm-3,16.875,V ugm-3 (FIDAS),4.552,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,12:00:00,63.31358,V ugm-3,7.86586,V ugm-3,13.98189,V ugm-3,26.0427,V ugm-3,31.9,V ugm-3 (FIDAS),5.495,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,13:00:00,60.07057,V ugm-3,11.63567,V ugm-3,17.78752,V ugm-3,35.62863,V ugm-3,18.475,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,14:00:00,66.00778,V ugm-3,7.50338,V ugm-3,16.42163,V ugm-3,27.92664,V ugm-3,19.25,V ugm-3 (FIDAS),4.741,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,15:00:00,64.66068,V ugm-3,13.37558,V ugm-3,28.63973,V ugm-3,49.14867,V ugm-3,38.375,V ugm-3 (FIDAS),12.995,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,16:00:00,67.60434,V ugm-3,12.54187,V ugm-3,22.82559,V ugm-3,42.05619,V ugm-3,30.2,V ugm-3 (FIDAS),11.392,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,17:00:00,67.25509,V ugm-3,9.932,V ugm-3,20.84305,V ugm-3,36.07191,V ugm-3,23.75,V ugm-3 (FIDAS),9.623,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,18:00:00,55.03143,V ugm-3,16.74666,V ugm-3,39.37348,V ugm-3,65.05134,V ugm-3,27.725,V ugm-3 (FIDAS),10.165,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,19:00:00,57.62584,V ugm-3,13.30309,V ugm-3,32.46336,V ugm-3,52.86114,V ugm-3,23,V ugm-3 (FIDAS),8.774,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,20:00:00,53.43487,V ugm-3,15.62297,V ugm-3,38.15972,V ugm-3,62.11461,V ugm-3,24.825,V ugm-3 (FIDAS),9.646,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,21:00:00,54.5325,V ugm-3,15.07925,V ugm-3,36.77702,V ugm-3,59.89821,V ugm-3,25.175,V ugm-3 (FIDAS),10.165,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,22:00:00,60.32003,V ugm-3,10.87446,V ugm-3,28.09735,V ugm-3,44.77128,V ugm-3,22.175,V ugm-3 (FIDAS),8.632,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,23:00:00,50.94024,V ugm-3,14.24554,V ugm-3,32.90223,V ugm-3,54.74508,V ugm-3,25.925,V ugm-3 (FIDAS),9.646,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
29/01/2022,24:00:00,54.78197,V ugm-3,9.89576,V ugm-3,28.87767,V ugm-3,44.05095,V ugm-3,20.225,V ugm-3 (FIDAS),9.08,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,01:00:00,59.60491,V ugm-3,8.73649,V ugm-3,22.48659,V ugm-3,35.88235,V ugm-3,19.4,V ugm-3 (FIDAS),9.033,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,02:00:00,43.63931,V ugm-3,11.8739,V ugm-3,37.16761,V ugm-3,55.374,V ugm-3,19.475,V ugm-3 (FIDAS),9.528,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,03:00:00,61.81681,V ugm-3,3.14948,V ugm-3,16.8221,V ugm-3,21.65123,V ugm-3,17.525,V ugm-3 (FIDAS),9.057,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,04:00:00,58.37423,V ugm-3,4.30791,V ugm-3,19.19891,V ugm-3,25.80428,V ugm-3,16.7,V ugm-3 (FIDAS),8.774,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,05:00:00,50.84046,V ugm-3,4.59751,V ugm-3,27.67007,V ugm-3,34.71949,V ugm-3,15.75,V ugm-3 (FIDAS),8.137,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,06:00:00,37.16991,V ugm-3,5.50254,V ugm-3,39.18453,V ugm-3,47.62164,V ugm-3,17.475,V ugm-3 (FIDAS),8.656,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,07:00:00,15.86582,V ugm-3,21.72055,V ugm-3,53.68818,V ugm-3,86.99255,V ugm-3,15.7,V ugm-3 (FIDAS),8.514,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,08:00:00,10.77678,V ugm-3,27.54889,V ugm-3,59.25949,V ugm-3,101.50053,V ugm-3,16.5,V ugm-3 (FIDAS),9.528,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,09:00:00,4.93936,V ugm-3,49.08843,V ugm-3,61.83814,V ugm-3,137.10601,V ugm-3,16.9,V ugm-3 (FIDAS),9.599,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,10:00:00,19.3084,V ugm-3,29.82955,V ugm-3,53.4922,V ugm-3,99.2302,V ugm-3,18.2,V ugm-3 (FIDAS),10.637,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,11:00:00,27.2912,V ugm-3,30.01055,V ugm-3,50.39059,V ugm-3,96.40613,V ugm-3,29.05,V ugm-3 (FIDAS),11.533,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,12:00:00,51.2396,V ugm-3,16.61622,V ugm-3,31.33588,V ugm-3,56.81372,V ugm-3,60.425,V ugm-3 (FIDAS),14.387,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,13:00:00,64.01208,V ugm-3,12.0549,V ugm-3,20.61012,V ugm-3,39.09404,V ugm-3,32.225,V ugm-3 (FIDAS),10.142,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,14:00:00,62.21595,V ugm-3,13.03233,V ugm-3,18.7238,V ugm-3,38.70642,V ugm-3,25.775,V ugm-3 (FIDAS),9.41,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,15:00:00,64.5609,V ugm-3,12.95993,V ugm-3,19.38856,V ugm-3,39.26016,V ugm-3,22.025,V ugm-3 (FIDAS),8.561,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,16:00:00,59.57165,V ugm-3,11.72909,V ugm-3,20.94356,V ugm-3,38.92792,V ugm-3,22.625,V ugm-3 (FIDAS),8.915,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,17:00:00,52.43702,V ugm-3,15.49399,V ugm-3,30.78627,V ugm-3,54.54339,V ugm-3,22.625,V ugm-3 (FIDAS),10.165,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,18:00:00,50.64089,V ugm-3,14.33556,V ugm-3,33.55923,V ugm-3,55.54012,V ugm-3,23.075,V ugm-3 (FIDAS),11.486,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,19:00:00,52.28734,V ugm-3,15.09578,V ugm-3,31.00923,V ugm-3,54.15577,V ugm-3,28,V ugm-3 (FIDAS),11.014,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,20:00:00,60.40319,V ugm-3,10.28106,V ugm-3,20.33978,V ugm-3,36.10384,V ugm-3,24.15,V ugm-3 (FIDAS),9.859,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,21:00:00,60.61939,V ugm-3,7.63839,V ugm-3,16.25183,V ugm-3,27.96387,V ugm-3,8.275,V ugm-3 (FIDAS),5.896,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,22:00:00,60.46971,V ugm-3,6.04555,V ugm-3,14.59648,V ugm-3,23.86619,V ugm-3,5.125,V ugm-3 (FIDAS),3.443,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,23:00:00,72.14456,V ugm-3,5.93695,V ugm-3,12.32654,V ugm-3,21.42974,V ugm-3,5.425,V ugm-3 (FIDAS),2.689,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
30/01/2022,24:00:00,75.68692,V ugm-3,3.04088,V ugm-3,11.83884,V ugm-3,16.50145,V ugm-3,7.375,V ugm-3 (FIDAS),3.726,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,01:00:00,81.42456,V ugm-3,2.0246,V ugm-3,6.41379,V ugm-3,9.51813,V ugm-3,7.125,V ugm-3 (FIDAS),3.892,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,02:00:00,77.30011,V ugm-3,1.54256,V ugm-3,7.52184,V ugm-3,9.88706,V ugm-3,8.075,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,03:00:00,77.98198,V ugm-3,1.33768,V ugm-3,7.19036,V ugm-3,9.24145,V ugm-3,9.15,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,04:00:00,79.27918,V ugm-3,1.08461,V ugm-3,4.42413,V ugm-3,6.08718,V ugm-3,10.5,V ugm-3 (FIDAS),5.236,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,05:00:00,76.18585,V ugm-3,2.78383,V ugm-3,6.57777,V ugm-3,10.84625,V ugm-3,11.25,V ugm-3 (FIDAS),5.33,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,06:00:00,66.65638,V ugm-3,7.9538,V ugm-3,19.51302,V ugm-3,31.70867,V ugm-3,12.1,V ugm-3 (FIDAS),6.415,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,07:00:00,70.09896,V ugm-3,8.53225,V ugm-3,18.12802,V ugm-3,31.21063,V ugm-3,12.425,V ugm-3 (FIDAS),5.825,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,08:00:00,69.05122,V ugm-3,14.38914,V ugm-3,25.1956,V ugm-3,47.25864,V ugm-3,14.525,V ugm-3 (FIDAS),7.5,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,09:00:00,56.12906,V ugm-3,22.63217,V ugm-3,35.79843,V ugm-3,70.5006,V ugm-3,18.425,V ugm-3 (FIDAS),9.222,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,10:00:00,56.27874,V ugm-3,19.70372,V ugm-3,36.41498,V ugm-3,66.62694,V ugm-3,16.225,V ugm-3 (FIDAS),8.16,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,11:00:00,61.41767,V ugm-3,17.49835,V ugm-3,27.23478,V ugm-3,54.06522,V ugm-3,39.975,V ugm-3 (FIDAS),11.061,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,12:00:00,56.72777,V ugm-3,14.31684,V ugm-3,29.67817,V ugm-3,51.63034,V ugm-3,42.375,V ugm-3 (FIDAS),12.241,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,13:00:00,57.27659,V ugm-3,15.22068,V ugm-3,33.05137,V ugm-3,56.38941,V ugm-3,36.8,V ugm-3 (FIDAS),11.061,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,14:00:00,55.77982,V ugm-3,21.80064,V ugm-3,36.68606,V ugm-3,70.11323,V ugm-3,33.225,V ugm-3 (FIDAS),11.014,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,15:00:00,59.20577,V ugm-3,22.51166,V ugm-3,23.84574,V ugm-3,58.36313,V ugm-3,23.35,V ugm-3 (FIDAS),8.16,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,16:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,17:00:00,36.65436,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,12.7,V ugm-3 (FIDAS),7.052,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,18:00:00,21.60345,V ugm-3,32.06826,V ugm-3,68.42257,V ugm-3,117.59323,V ugm-3,15.025,V ugm-3 (FIDAS),9.104,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,19:00:00,28.83787,V ugm-3,25.34369,V ugm-3,60.69326,V ugm-3,99.55304,V ugm-3,11.225,V ugm-3 (FIDAS),7.642,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,20:00:00,33.97679,V ugm-3,17.02836,V ugm-3,46.60434,V ugm-3,72.71412,V ugm-3,10.775,V ugm-3 (FIDAS),6.958,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,21:00:00,38.11787,V ugm-3,12.50915,V ugm-3,35.16147,V ugm-3,54.34191,V ugm-3,11.775,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,22:00:00,33.42798,V ugm-3,16.95605,V ugm-3,37.9718,V ugm-3,63.97072,V ugm-3,11.525,V ugm-3 (FIDAS),6.698,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,23:00:00,43.40648,V ugm-3,11.31608,V ugm-3,28.8008,V ugm-3,46.15188,V ugm-3,8.75,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
31/01/2022,24:00:00,55.33078,V ugm-3,5.67612,V ugm-3,17.13958,V ugm-3,25.84284,V ugm-3,9.325,V ugm-3 (FIDAS),5.684,V ugm-3 (Ref.eq),Birmingham A4540 Roadside
